b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ARCH-577L","Lighting Design","","4.0 units","Lecture-Lab","11360R","001","4:00-7:20pm","Tuesday","12","11","0","","WAH B7"
"ARCH-580L","Field Studies","","4.0 units, max 8","Lecture-Lab","11452D","661","TBA","TBA","20","19","0","Gary Paige","OFFICE"
"ARCH-581","Techniques in Digital Fabrication","","3.0 units","Lecture-Lab","11352R","001","12:00-2:50pm","Thursday","12","12","0","","WAH212"
"ARCH-588","Interactive Architecture: Computing and the Physical World","C","3.0 units","Lecture-Lab","11353R","001","9:00-11:50am","Tuesday","20","20","0","","WAH1"
"ARCH-590","Directed Research","","1.0-12.0 units","Lecture","11294D","001","TBA","TBA","2","0","0","","OFFICE"
"","","","","Lecture","11298D","001","TBA","TBA","2","0","0","","OFFICE"
"","","","","Lecture","11299D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11316D","001","TBA","TBA","2","0","0","","OFFICE"
"","","","","Lecture","11317D","001","TBA","TBA","5","0","0","","OFFICE"
"ARCH-596","Building Science Thesis Preparation","","1.0 unit","Lecture","11326D","001","12:00-12:50pm","Tuesday","10","0","0","","OFFICE"
"ARCH-605aL","Graduate Architecture Design II","PM","6.0 units"
"","Integration","","6.0","Lecture-Lab","11328D","001","2:00-5:50pm","MWF","80","22","0","","WAH200"
"ARCH-635","Landscape Construction: Assembly and Documentation","","3.0 units","Lecture","11253D","001","8:30-9:50am","Tue, Thu","18","0","0","","HAR102"
"ARCH-642L","Landscape Architecture Design","P","6.0 units","Lecture-Lab","11304D","001","2:00-5:50pm","MWF","15","2","0","","OFFICE"
"ARCH-691b","Heritage Conservation Thesis Preparation and Thesis","PMC","4.0 units","Lecture","11334D","001","1:00-4:50pm","Monday","12","4","0","","OFFICE"
"ARCH-691z","Heritage Conservation Thesis Preparation and Thesis","PM","0.0 units","Lecture-Lab","11335D","001","TBA","TBA","8","0","0","","OFFICE"
"ARCH-692aL","Building Science Thesis","","6.0 units","Lecture-Lab","11336D","001","2:00-5:50pm","MWF","7","1","0","","OFFICE"
"ARCH-692zL","Building Science Thesis","PC","0.0 units","Lecture-Lab","11338D","001","TBA","TBA","2","0","0","","OFFICE"
"ARCH-698a","MLArch Thesis","MC","2.0 units","Lecture-Lab","11306D","001","10:00-11:50am","Wednesday","14","1","0","","HAR115A"
"ARCH-705L","Advanced Graduate Architecture Design- Topics","PM","6.0 units, max 12","Lecture-Lab","11329D","001","2:00-5:50pm","MWF","62","56","0","","OFFICE"
"ARCH-790","Doctoral Research","","1.0-12.0 units","Lecture","11456D","001","TBA","TBA","1","0","0","","OFFICE"
"ARCH-793aL","Architecture Directed Design Research Option I","PM","2.0 units","Lecture-Lab","11327D","001","12:00-1:50pm","Monday","66","60","0","","WAH1"
"ARCH-794z","Doctoral Dissertation","P","0.0 units","Lecture","11348D","001","TBA","TBA","1","0","0","","OFFICE"
'
