b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"JOUR-523","Public Radio Reporting","M","2.0 units","Lecture","21687D","001","9:00-12:20pm","Wednesday","15","0","0","Willa Seidenberg","ANN L115"
"JOUR-531L","Fall Digital Journalism Immersion","PM","3.0 units","Lecture","21544D","001","12:30-3:50pm","Tuesday","15","0","0","Vince Gonzales","ANN413"
"","","","","Lecture","21545D","001","12:30-3:50pm","Thursday","15","0","0","Lisa Pecot-Hebert","ANN413"
"","","","","Lecture","21546D","001","5:00-8:20pm","Monday","15","0","0","","ANN308"
"","","","","Lecture","21547D","001","5:00-8:20pm","Wednesday","15","0","0","Alan Mittelstaedt","ANN307"
"","","","","Discussion","21549D","001","12:00-1:40pm","Friday","60","0","0","Lisa Pecot-Hebert","ANN L101"
"","","","","Lab","21153D","001","TBA","Thursday","12","0","0","","OFFICE"
"","","","","Lab","21550D","001","TBA","Monday","12","0","0","","OFFICE"
"","","","","Lab","21551D","001","TBA","Tuesday","12","0","0","","OFFICE"
"","","","","Lab","21552D","001","TBA","Wednesday","12","0","0","","OFFICE"
"JOUR-539","Introduction to Investigative Reporting","","2.0 units","Lecture","21562D","001","5:00-6:50pm","Monday","15","0","0","Mark Schoofs","ASC331"
"","","","","Lecture","21564D","001","6:00-7:50pm","Wednesday","15","1","0","","ANN408"
"","","","","Lecture","21565D","001","9:00-10:50am","Thursday","15","0","0","","ANN405"
"JOUR-542","Foreign Affairs Reporting","","3.0 units","Lecture","21526D","001","2:00-4:30pm","Monday","12","0","0","Philip Seib","ASC328"
"JOUR-547","Navigating the Media Marketplace","","1.0 unit","Lecture","21566D","001","2:00-3:40pm","Friday","60","1","0","","ANN L101"
"JOUR-552","Television Reporting and Production","","2.0 units","Lecture","21686D","001","9:00-12:20pm","Monday","15","0","0","","ANN408"
"JOUR-553","Coding and Programming for Storytelling","M","2.0 units","Lecture","21569D","001","6:30-8:50pm","Thursday","16","0","0","","ANN307"
"","","","","Lecture","21570D","001","6:30-8:50pm","Thursday","16","0","0","","ANN413"
"","","","","Lecture","21571D","001","12:00-2:20pm","Wednesday","16","1","0","Peggy Bustamante","ANN307"
"","","","","Lecture","21572D","001","12:00-2:20pm","Wednesday","16","0","0","Keith Plocek","ANN308"
"","","","","Lecture","21573D","001","9:00-11:20am","Tuesday","16","2","0","Keith Plocek","ANN307"
"JOUR-571","21st Century Sports Storytelling","","3.0 units","Lecture","21688D","001","10:00-12:30pm","Tuesday","15","0","0","Alan Abrahamson","OFFICE"
"JOUR-579","Journalism Internship","","1.0-2.0 units, max 2","Lecture","21616D","001","TBA","TBA","15","1","0","","OFFICE"
"","","","","Lecture","21617D","770","TBA","TBA","15","0","0","","OFFICE"
"JOUR-590","Directed Research","","1.0-12.0 units","Lecture","21284D","001","TBA","TBA","12","0","0","Myra Turner","OFFICE"
"","","","","Lecture","21353D","001","TBA","TBA","12","0","0","","OFFICE"
"","","","","Lecture","21465D","001","TBA","TBA","12","0","0","Gordon Stables","OFFICE"
"","","","","Lecture","21467D","001","TBA","TBA","12","0","0","Amara Aguilar","OFFICE"
"","","","","Lecture","21567D","001","TBA","TBA","12","0","0","","OFFICE"
"","","","","Lecture","21576D","001","TBA","TBA","12","0","0","Ben Carrington","OFFICE"
"","","","","Lecture","21627D","001","TBA","TBA","12","0","0","Sasha Anawalt","OFFICE"
"","","","","Lecture","21634D","001","TBA","TBA","12","0","0","Dana Chinn","OFFICE"
"","","","","Lecture","21635D","001","TBA","TBA","12","0","0","","OFFICE"
"","","","","Lecture","21637D","001","TBA","TBA","12","0","0","Geoffrey Cowan","OFFICE"
"","","","","Lecture","21638D","001","TBA","TBA","12","0","0","Laura Davis","OFFICE"
"","","","","Lecture","21645D","001","TBA","TBA","12","0","0","Vince Gonzales","OFFICE"
