b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ENGL-604","The Nonfiction Experience: A Literary-Editorial Focus","","4.0 units","Lecture","32785D","001","4:30-6:50pm","Thursday","12","7","0","M G Lord","THH113"
"ENGL-609a","Internship in Editing and Publishing: Eloquence and Ethics","","2.0 units","Lecture","32780D","001","4:30-5:50pm","Monday","12","7","0","David Ulin","THH203"
"ENGL-678","Seminar in Film Theory and Medium Specificity","","4.0 units, max 8"
"","Theories of the Digital","","4.0","Lecture","18290D","037","2:00-5:50pm","Thursday","16","3","0","Tara McPherson","SCI L114"
"ENGL-697","Graduate Fiction Writing Workshop","MC","4.0 units, max 16","Lecture","32802D","001","6:00-8:20pm","Wednesday","12","6","0","Aimee Bender","THH203"
"ENGL-698","Graduate Poetry Form and Theory","C","4.0 units, max 16","Lecture","32805D","001","2:00-4:20pm","Wednesday","12","3","0","Carol Muske-Dukes","THH113"
"ENGL-701x","Theories and Practices of Professional Development II","","2.0 units","Lecture","32783D","001","8:00-8:50am","MWF","12","3","0","Devin Griffiths","THH203"
"ENGL-790","Research","","1.0-12.0 units","Lecture","32808D","001","TBA","TBA","20","1","0","","OFFICE"
"ENGL-794a","Doctoral Dissertation","C","2.0 units","Lecture","32810D","001","TBA","TBA","30","2","0","","OFFICE"
"ENGL-794b","Doctoral Dissertation","PC","2.0 units","Lecture","32811D","001","TBA","TBA","25","3","0","","OFFICE"
"ENGL-794c","Doctoral Dissertation","PC","2.0 units","Lecture","32812D","001","TBA","TBA","25","4","0","","OFFICE"
"ENGL-794d","Doctoral Dissertation","PC","2.0 units","Lecture","32813D","001","TBA","TBA","25","2","0","","OFFICE"
"ENGL-794z","Doctoral Dissertation","PC","0.0 units","Lecture","32814D","001","TBA","TBA","35","6","0","","OFFICE"
'
