b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","19225D","037","1:00-3:50pm","Tuesday","7","0","0","David Howard","SCA245"
"","","","","Lecture","19226D","037","4:00-6:50pm","Tuesday","7","0","0","Thomas Abrams","SCA362"
"","","","","Lecture","19227D","037","1:00-3:50pm","Tuesday","7","0","0","Sharon Greene","SCA362"
"","","","","Lecture","19228D","037","10:00-12:50pm","Tuesday","7","0","0","Donald Bohlinger","SCA361"
"CTWR-514a","Basic Dramatic Screenwriting","M","2.0 units","Lecture","19230D","037","10:00-12:50pm","Friday","7","0","0","Theodore Braun","SCA345, SCA108"
"","","","","Lecture","19231D","037","10:00-12:50pm","Friday","7","0","0","David Howard","SCA361, SCA108"
"","","","","Lecture","19232D","037","10:00-12:50pm","Friday","7","0","0","Thomas Abrams","SCA362, SCA108"
"","","","","Lecture","19233D","037","10:00-12:50pm","Friday","7","0","0","Sharon Greene","SCB304, SCA108"
"","","","","Lecture","19234D","037","10:00-12:50pm","Friday","7","0","0","Donald Bohlinger","SCA203, SCA108"
"CTWR-515a","Practicum in Screenwriting","P","4.0 units","Lecture","19237D","037","1:00-3:50pm","Wednesday","6","6","0","Mary Sweeney","SCA361"
"","","","","Lecture","19238D","037","1:00-3:50pm","Thursday","6","6","0","Howard Rodman","SCA342"
"CTWR-516","Advanced Motion Picture Script Analysis","","2.0 units","Lecture","19244R","037","9:00-12:50pm","Friday","70","5","0","Irving Belateche","SCA110"
"CTWR-517a","Thesis in Half-Hour Television Comedy","PMC","4.0 units","Lecture","19334D","037","4:00-6:50pm","Tuesday","6","5","0","Sonja Warfield","SCA342"
"CTWR-519a","Thesis in Television Drama","PMC","4.0 units","Lecture","19245D","037","1:00-3:50pm","Tuesday","7","0","0","Pamela Douglas","SCA345"
"","","","","Lecture","19329D","037","7:00-10:00pm","Wednesday","7","5","0","Ligiah Villalobos","SCA361"
"","","","","Lecture","19437D","037","1:00-3:50pm","Thursday","7","7","0","Maria Escobedo","TBA"
"CTWR-521","Advanced Hour-Long Television Drama","MC","2.0 units, max 4","Lecture","19249D","037","7:00-10:00pm","Wednesday","6","0","0","John Roche","SCA345"
"","","","","Lecture","19250D","037","10:00-12:50pm","Wednesday","6","0","0","David Balkan","SCA361"
"","","","","Lecture","19251D","037","1:00-3:50pm","Wednesday","6","0","0","Pamela Douglas","SCA345"
"","","","","Lecture","19410D","037","4:00-6:50pm","Wednesday","6","0","0","Joe Peracchio","TBA"
"CTWR-526","Advanced Storytelling for Interactive Media","P","2.0 units","Lecture","19354R","037","1:00-3:50pm","Wednesday","10","2","0","Maureen Yeager","SCA245"
"CTWR-529","Intermediate Screenwriting","P","2.0 units","Lecture","19254D","037","7:00-10:00pm","Wednesday","12","0","0","Jeffrey Hammer","SCA362"
"","","","","Lecture","19255D","037","7:00-10:00pm","Wednesday","12","3","0","Vincent Robert","SCA363"
"","","","","Lecture","19256D","037","7:00-10:00pm","Tuesday","12","1","0","Eric Freiser","SCI209"
"","","","","Lecture","19423D","037","7:00-10:00pm","Tuesday","12","1","0","Siavash Farahani","SCB101"
"CTWR-533a","Writing the Feature Script","PMC","4.0 units","Lecture","19259D","037","4:00-6:50pm","Monday","8","6","0","","SCA342"
"","","","","Lecture","19318D","037","10:00-12:50pm","Thursday","8","8","0","Robert Ramsey","SCI209"
"CTWR-533b","Writing the Feature Script","P","4.0 units","Lecture","19263D","037","10:00-12:50pm","Monday","8","0","0","Donald Hewitt","SCA342"
"","","","","Lecture","19264D","037","4:00-6:50pm","Wednesday","8","0","0","","SCB304"
"CTWR-534","Advanced Half-Hour Television Comedy","MC","2.0 units, max 4","Lecture","19253D","037","10:00-12:50pm","Wednesday","6","0","0","Sonja Warfield","SCA345"
"","","","","Lecture","19258D","037","7:00-10:00pm","Wednesday","6","0","1","","SCA361"
"CTWR-541","Dreams, the Brain, and Storytelling","","2.0 units","Lecture","19312D","037","4:00-6:50pm","Thursday","25","5","2","Mary Sweeney","RZC111"
"CTWR-543","The Character-Driven Screenplay","PMC","4.0 units","Lecture","19289R","037","1:00-3:50pm","Monday","8","0","0","","SCA362"
"CTWR-553","Advanced Rewriting Workshop","P","4.0 units, max 8","Lecture","19183D","037","1:00-3:50pm","Wednesday","8","6","0","Janet Batchler","SCA342"
"","","","","Lecture","19266D","037","10:00-12:50pm","Tuesday","8","5","1","Howard Rodman","SCA363"
"CTWR-555","Pitching for Film and Television","P","2.0 units","Lecture","19271D","037","7:00-10:00pm","Tuesday","12","8","13","Trey Callaway","SCA342"
"CTWR-559","The Business of Writing for Screen and Television","P","2.0 units","Lecture","19322D","037","7:00-10:00pm","Thursday","31","24","0","","SCA255"
"CTWR-572","Practicum in Directing Actors for Film","","2.0-4.0 units","Lecture","19421D","037","9:00-12:50pm","Thursday","16","0","0","Wendy Phillips","RZC STG A"
"","","","","Lecture","19424D","037","9:00-12:50pm","Monday","16","0","0","Wendy Phillips","SCA214"
"CTWR-585","Advanced Genre Writing","P","2.0-4.0 units, max 8","Lecture","19358D","037","10:00-12:50pm","Thursday","8","0","0","John Watson","SCA361"
'
