b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-561","Economic Analysis of Engineering Projects","P","3.0 units","Lecture","31561D","048","11:00-12:20pm","Tue, Thu","30","9","0","","OHE100D"
"","","","","Lecture","31761D","034","11:00-12:20pm","Tue, Thu","14","3","0","","DEN@Viterbi"
"ISE-562","Value and Decision Theory","","3.0 units","Lecture","31562D","048","2:00-4:50pm","Wednesday","40","0","0","",""
"ISE-563","Financial Engineering","","3.0 units","Lecture","31563D","048","2:00-3:20pm","Mon, Wed","41","11","0","","OHE100C"
"","","","","Lecture","31763D","034","2:00-3:20pm","Mon, Wed","5","2","0","","DEN@Viterbi"
"ISE-568","Machine Learning","","4.0 units","Discussion","30179R","048","11:00-11:50am","Friday","40","0","0","",""
"","","","","Discussion","30182R","048","10:00-10:50am","Friday","40","0","0","",""
"","","","","Discussion","30184R","048","1:00-1:50pm","Friday","33","0","0","",""
"","","","","Discussion","30255R","048","2:00-2:50pm","Friday","40","0","0","",""
"","","","","Discussion","30334R","048","3:00-3:50pm","Tuesday","40","0","0","",""
"","","","","Discussion","30335R","048","4:00-4:50pm","Tuesday","40","0","0","",""
"","","","","Discussion","30336R","048","1:00-1:50pm","Tuesday","40","0","0","",""
"","","","","Discussion","30338R","048","2:00-2:50pm","Tuesday","40","0","0","",""
"","","","","Quiz","29984R","048","TBA","TBA","331","0","0","","OFFICE"
"","","","","Discussion","30272R","034","2:00-2:50pm","Friday","20","0","0","","DEN@Viterbi"
"","","","","Quiz","29985R","034","TBA","TBA","30","0","0","","OFFICE"
"ISE-580","Performance Modeling with Simulation","","3.0 units","Lecture","31580D","048","5:00-7:50pm","Tuesday","35","11","0","","KAP145"
"ISE-583","Enterprise Wide Information Systems","","3.0 units","Lecture","31583D","048","2:00-3:20pm","Tue, Thu","30","7","0","","OHE120"
"","","","","Lecture","31588D","048","5:00-6:20pm","Mon, Wed","10","2","0","","OHE100B"
"","","","","Lecture","31783D","034","2:00-3:20pm","Tue, Thu","10","0","0","","DEN@Viterbi"
"","","","","Lecture","31788D","034","5:00-6:20pm","Mon, Wed","50","0","0","","DEN@Viterbi"
"ISE-590","Directed Research","","1.0-12.0 units","Lecture","31594D","001","TBA","TBA","10","0","0","","TBA"
