b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PHYS-492L","Senior Lab","P","4.0 units","Lecture","50518D","001","1:00-1:50pm","Tue, Thu","14","12","0","Jack Feinberg","OCW105"
"","","","","Lab","50519D","001","2:00-3:50pm","Tue, Thu","14","12","0","Jack Feinberg","OCW105"
"PHYS-495","Senior Project","","2.0 units","Lecture","50526D","001","TBA","TBA","3","0","0","","OFFICE"
"PHYS-500","Graduate Colloquium","","1.0 units, max 4","Lecture","50600R","001","4:00-5:20pm","Monday","60","0","0","","SSL150"
"PHYS-504","Advanced Mechanics","","3.0 units","Lecture","50604R","001","2:00-3:50pm","Tue, Thu","24","0","0","Krzysztof Pilch","KAP138"
"PHYS-508b","Advanced Electricity and Magnetism","P","3.0 units","Lecture","50608R","001","2:00-3:50pm","Mon, Wed","24","0","0","Clifford Johnson","KAP138"
"PHYS-510","Methods of Theoretical Physics","","3.0 units","Lecture-Lab","50610R","001","10:00-11:50am","Mon, Wed","24","3","0","Paolo Zanardi","KAP134"
"PHYS-518","Thermodynamics and Statistical Mechanics","","3.0 units","Lecture","50616R","001","10:00-11:50am","Tue, Thu","24","0","0","Christoph Haselwandter","KAP138"
"PHYS-540","Solid State Physics","","3.0 units","Lecture","50622R","001","12:00-1:50pm","Tue, Thu","24","1","0","Susumu Takahashi","VKC105"
"PHYS-558b","Quantum Mechanics","P","3.0 units","Lecture","50628R","001","2:00-3:50pm","Tue, Thu","24","1","0","Robin Shakeshaft","KAP134"
"PHYS-590","Directed Research","","1.0-12.0 units","Lecture-Lab","50632D","001","TBA","TBA","36","0","0","","OFFICE"
"PHYS-593","Practicum in Teaching Physics and Astronomy","","2.0 units","Lecture","50633R","001","3:00-3:50pm","Monday","20","0","0","Christopher Gould","KAP113"
"PHYS-594a","Master\'s Thesis","","2.0 units","Lecture-Lab","50634D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-594b","Master\'s Thesis","P","2.0 units","Lecture-Lab","50636D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-594z","Master\'s Thesis","P","0.0 units","Lecture","50638D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-596","Internship for Curricular Practical Training","MC","1.0-3.0 units, max 3","Lecture","50679D","001","TBA","TBA","10","0","0","","OFFICE"
"PHYS-692","Internship","M","3.0-6.0 units, max 6","Lecture","50656D","001","TBA","TBA","24","0","0","","OFFICE"
"PHYS-730","Selected Topics in Particle Physics","","3.0 units, max 6","Lecture","50662R","001","12:00-1:50pm","Wed, Fri","19","0","0","Itzhak Bars","KAP141"
"PHYS-750o","Off Campus Studies","","3.0 units, max 9","Lecture","07975D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-790","Research","","1.0-12.0 units","Lecture-Lab","50668D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-794a","Doctoral Dissertation","","2.0 units","Lecture-Lab","50670D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-794b","Doctoral Dissertation","P","2.0 units","Lecture-Lab","50672D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-794c","Doctoral Dissertation","P","2.0 units","Lecture-Lab","50674D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-794d","Doctoral Dissertation","P","2.0 units","Lecture-Lab","50676D","001","TBA","TBA","12","0","0","","OFFICE"
"PHYS-794z","Doctoral Dissertation","P","0.0 units","Lecture","50678D","001","TBA","TBA","14","0","0","","OFFICE"
'
